"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","nostems","status","date"
12164,12164,"8973",NA,"SANTAP","D4",70.9,64.2,39980,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12165,12165,"8974",NA,"AGLAOD","D4",71.3,63.3,39988,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12166,12166,"8975",NA,"CALOWA","D4",70.3,62.7,39996,5,40,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12167,12167,"8976",NA,"ARTOSC","D4",71.2,61.5,40004,5,NA,"0",0,2003-04-08,"broken below","B",1,"A",15803
12168,12168,"8977",NA,"PENTLA","D4",71.5,63.5,40012,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12169,12169,"8978",NA,"SANTAP","D4",72.2,64,40020,5,NA,"0",0,2003-04-08,"missing","K",1,"M",15803
12170,12170,"8979",NA,"BACCSU","D4",72.6,64.8,40028,5,NA,"0",0,2003-04-08,"missing","K",1,"M",15803
12171,12171,"8981",NA,"STREEL","D4",70.5,66,40044,5,27,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12172,12172,"8983",NA,"BACCSU","D4",71.8,66.3,40052,5,18,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12173,12173,"8984",NA,"SANTAP","D4",72,66,40060,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12174,12174,"8985",NA,"STREEL","D4",71,66.6,40068,5,28,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12175,12175,"8986",NA,"BACCSU","D4",70,68.2,40076,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12176,12176,"8987",NA,"XYLOMA","D4",70.8,68,40084,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12177,12177,"8988",NA,"STREEL","D4",71.2,68.6,40092,5,20,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12178,12178,"8989",NA,"SANTAP","D4",71.6,68.6,40100,5,11,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12179,12179,"8990",NA,"GYNOAX","D4",71.5,69.1,40108,5,52,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12180,12180,"8991",NA,"GYNOAX","D4",73,69.9,40116,5,18,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12181,12181,"8992",NA,"ARDICO","D4",71.5,70,40124,5,11,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12182,12182,"8993",NA,"BACCPA","D4",71.3,70,40132,5,21,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12183,12183,"8994",NA,"CANAPI","D4",72.3,70.1,40140,5,11,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12184,12184,"8995",NA,"GARCGR","D4",71,71,40148,5,19,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12185,12185,"8996",NA,"CALOWA","D4",71.5,71,40156,5,14,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12186,12186,"8997",NA,"GYNOAX","D4",70.8,71,40164,5,65,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12187,12187,"8998",NA,"STREEL","D4",70.6,71.2,40172,5,27,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12188,12188,"8999",NA,"NAUCOF","D4",72,72.5,40180,5,19,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12189,12189,"9001",NA,"STREEL","D4",66.5,70.5,40188,5,27,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12190,12190,"9004",NA,"GAERDB","D4",65.6,68.4,40196,5,10,"1.3",1.3,2003-04-08,"alive","S",1,"A",15803
12191,12191,"9005",NA,"GIROPA","D4",66.8,68,40204,5,31,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12192,12192,"9006",NA,"BEILMA","D4",66,67.5,40212,5,20,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12193,12193,"9007",NA,"BEILMA","D4",66,67.6,40220,5,32,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12194,12194,"9008",NA,"PRISGL","D4",66.8,67.5,40228,5,NA,"0",0,2003-04-08,"broken below","B",1,"A",15803
12195,12195,"9009",NA,"LITHEL","D4",65.8,66.5,40236,5,37,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12196,12196,"9010",NA,"POPOTO","D4",67.3,65.8,40244,5,18,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12197,12197,"9011",NA,"LITSAC","D4",66.4,65.5,40252,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12198,12198,"9013",NA,"CALOBM","D4",65.2,66.3,40260,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12199,12199,"9014",NA,"ONC1MO","D4",65,66,40268,5,NA,"0",0,2003-04-08,"missing","K",1,"M",15803
12200,12200,"9015",NA,"BACCSU","D4",65.1,62.2,40276,5,82,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12201,12201,"9016",NA,"BEILMA","D4",65.5,63,40284,5,73,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12202,12202,"9017",NA,"SCAPMA","D4",65.5,64.2,40292,5,17,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12203,12203,"9018",NA,"CALOBM","D4",66.2,63.6,40300,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12204,12204,"9019",NA,"BACCSU","D4",67,64.2,40308,5,14,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12205,12205,"9020",NA,"KNEMLA","D4",67.4,62.7,40316,5,18,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12206,12206,"9021",NA,"GOM1QU","D4",68,60.8,40324,5,18,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12207,12207,"9022",NA,"PLANMA","D4",68,62,40332,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12208,12208,"9023",NA,"GAERDB","D4",67.9,62,40340,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12209,12209,"9024",NA,"ARTOLA","D4",69.2,64.9,40348,5,NA,"0",0,2003-04-07,"missing","K",1,"A",15802
12210,12210,"9025",NA,"SANDBE","D4",67.5,60.9,40356,5,42,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12211,12211,"9026",NA,"PLANMA","D4",67.5,60,40364,5,NA,"0",0,2003-04-07,"missing","K",1,"A",15802
12212,12212,"9027",NA,"PLANMA","D4",67.6,60,40372,5,23,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12213,12213,"9028",NA,"PALAMI","D4",65.5,60,40380,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12214,12214,"9029",NA,"STREEL","D4",75.6,60.8,40388,5,26,"1.3",1.3,2003-04-07,"alive","M",1,"A",15802
12215,12215,"9030",NA,"SANTAP","D4",73.5,60,40396,5,13,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12216,12216,"9031",NA,"STREEL","D4",73.2,60,40404,5,23,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12217,12217,"9032",NA,"OCHAAM","D4",72.7,62.3,40412,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12218,12218,"9033",NA,"PRISGL","D4",71.5,60,40420,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12219,12219,"9034",NA,"GIROPA","D4",71.3,61.4,40428,5,30,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12220,12220,"9035",NA,"ELAEPO","D4",71.8,62.5,40436,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12221,12221,"9036",NA,"EUGEGL","D4",71.8,62.5,40444,5,24,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12222,12222,"9038",NA,"LITSAC","D4",73.3,63,40452,5,21,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12223,12223,"9039",NA,"SANTAP","D4",73.5,63.3,40460,5,NA,"0",0,2003-04-08,"missing","K",1,"M",15803
12224,12224,"9040",NA,"STREEL","D4",74,63.8,40468,5,NA,"0",0,2003-04-08,"dead","D",1,"D",15803
12225,12225,"9041",NA,"EUGE%%","D4",74.4,63.5,40476,5,NA,"0",0,2003-04-08,"missing","K",1,"M",15803
12226,12226,"9042",NA,"MEMEPU","D4",75.1,64.5,40484,5,11,"1.3",1.3,2003-04-07,"alive","S",1,"A",15802
12227,12227,"9043",NA,"PRISGL","D4",74,65.1,40492,5,30,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12228,12228,"9044",NA,"DIOSLA","D4",73.3,65.4,40500,5,20,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12229,12229,"9045",NA,"STREEL","D4",73.8,65.8,40508,5,22,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12230,12230,"9047",NA,"DIPTCA","D4",74.5,66.3,40516,5,109,"1.3",1.3,2003-04-07,"alive","C",1,"A",15802
12231,12231,"9048",NA,"SANTAP","D4",73.8,66.4,40524,5,35,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12232,12232,"9049",NA,"MEMEPU","D4",73.8,66.7,40532,5,18,"1.3",1.3,2003-04-07,"alive","A",1,"A",15802
12233,12233,"9050",NA,"BACCSU","D4",74,66.7,40540,5,20,"1.3",1.3,2003-04-07,"alive","A",1,"A",15802
12234,12234,"9051",NA,"BACCSU","D4",74.9,68.8,40548,5,16,"1.3",1.3,2003-04-07,"alive","A",1,"A",15802
12235,12235,"9053",NA,"STREEL","D4",74,70.4,40556,5,17,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12236,12236,"9054",NA,"GYNOAX","D4",73.7,70.1,40564,5,NA,"0",0,2003-04-09,"dead","D",1,"D",15804
12237,12237,"9055",NA,"XYLOMA","D4",74,71.3,40572,5,NA,"0",0,2003-04-09,"missing","K",1,"M",15804
12238,12238,"9056",NA,"AIDIWA","D4",73.5,72,40580,5,NA,"0",0,2003-04-09,"missing","K",1,"M",15804
12239,12239,"9057",NA,"AAAAAA","D4",74,71,40588,5,NA,"0",0,2003-04-09,"missing","K",1,"M",15804
12240,12240,"9058",NA,"POPOTO","D4",74.7,70.3,40596,5,13,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12241,12241,"9059",NA,"GYNOAX","D4",74.9,71.3,40604,5,NA,"0",0,2003-04-09,"dead","D",1,"D",15804
12242,12242,"9060",NA,"CRATCO","D4",74.9,71.4,40612,5,NA,"0",0,2003-04-09,"missing","K",1,"M",15804
12243,12243,"9062",NA,"GIROPA","D4",74,71.9,40620,5,15,"1.3",1.3,2003-04-09,"alive","A",1,"A",15804
12244,12244,"9063",NA,"PRISGL","D4",72.6,71.4,40628,5,NA,"0",0,2003-04-09,"dead","D",1,"D",15804
12245,12245,"9065",NA,"PRISGL","D4",74.9,74.7,40636,5,NA,"0",0,2003-04-09,"dead","D",1,"D",15804
12246,12246,"9066",NA,"GIROPA","D4",73.2,74,40644,5,19,"1.3",1.3,2003-04-09,"alive","P",1,"A",15804
12247,12247,"9067",NA,"CLERLA","D4",74.5,79.7,40652,5,50,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12248,12248,"9068",NA,"DACRRU","D4",74.6,78.5,40660,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12249,12249,"9069",NA,"SWINSC","D4",74.7,77.6,40668,5,43,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12250,12250,"9070",NA,"BACCSU","D4",74,76.2,40676,5,23,"1.3",1.3,2003-04-07,"alive","A",1,"A",15802
12251,12251,"9071",NA,"GYNOAX","D4",75.3,79.5,40684,5,104,"1.3",1.3,2003-04-07,"alive","P",1,"A",15802
12252,12252,"9072",NA,"STREEL","D4",77.5,81.9,40692,5,45,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12253,12253,"9073",NA,"FICUSI","D4",77.4,80.1,40700,5,23,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12254,12254,"9074",NA,"STREEL","D4",76.2,79.1,40708,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12255,12255,"9075",NA,"UROPHI","D4",77.1,77.4,40716,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12256,12256,"9076",NA,"STREEL","D4",76.2,76.4,40724,5,19,"1.3",1.3,2003-04-07,"alive","L",1,"A",15802
12257,12257,"9077",NA,"TIMOWA","D4",75.7,76,40732,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12258,12258,"9079",NA,"BACCSU","D4",75.4,74.2,40740,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12259,12259,"9080",NA,"GYNOAX","D4",75.6,72.6,40748,5,31,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12260,12260,"9081",NA,"QUERAR","D4",76.8,73.6,40756,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12261,12261,"9082",NA,"GYNOAX","D4",76.3,71.8,40764,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12262,12262,"9083",NA,"ARDITY","D4",75.4,71.4,40772,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12263,12263,"9084",NA,"GYNOAX","D4",76.2,70.8,40780,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12264,12264,"9085",NA,"UROPBL","D4",76.8,70.6,40788,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12265,12265,"9086",NA,"PTE1EC","D4",77.4,71.2,40796,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12266,12266,"9087",NA,"STREEL","D4",76.4,71.8,40804,5,NA,"0",0,2003-04-07,"broken below","B;P",1,"A",15802
12267,12267,"9088",NA,"GYNOAX","D4",75.5,69.6,40812,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12268,12268,"9089",NA,"SANTAP","D4",75.5,69.6,40820,5,12,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12269,12269,"9090",NA,"SANTAP","D4",75.4,69.1,40828,5,NA,"0",0,2003-04-07,"missing","K",1,"A",15802
12270,12270,"9091",NA,"MEMEOL","D4",76.1,68,40836,5,20,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12271,12271,"9092",NA,"AAAAAA","D4",76.8,68.6,40844,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12272,12272,"9093",NA,"GYNOAX","D4",76,68.3,40852,5,40,"1.3",1.3,2003-04-07,"alive","A",1,"A",15802
12273,12273,"9094",NA,"TIMOWA","D4",77.1,68.6,40860,5,105,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12274,12274,"9095",NA,"PTYCCA","D4",77.3,69,40868,5,19,"1.3",1.3,2003-04-07,"alive","L",1,"A",15802
12275,12275,"9096",NA,"GYNOAX","D4",77,68.8,40876,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12276,12276,"9097",NA,"SANTAP","D4",77.2,68.4,40884,5,14,"1.3",1.3,2003-04-07,"alive","L",1,"A",15802
12277,12277,"9098",NA,"APORMI","D4",75.8,67.5,40892,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12278,12278,"9099",NA,"BLUMTO","D4",76.1,64.9,40900,5,11,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12279,12279,"9100",NA,"GIROPA","D4",75.4,63.1,40908,5,12,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12280,12280,"9101",NA,"LITSAC","D4",75.7,63.4,40916,5,15,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12281,12281,"9102",NA,"EUGE%%","D4",75.9,63,40924,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12282,12282,"9103",NA,"GOM1QU","D4",75.4,61,40932,5,15,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12283,12283,"9123",NA,"SANTAP","D4",79.9,77,40940,5,11,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12284,12284,"9201",NA,"PORTAN","D4",70.5,72,40948,5,19,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12285,12285,"9202",NA,"BACCSU","D4",71.4,72.5,40956,5,NA,"0",0,2003-04-09,"broken below","B",1,"A",15804
12286,12286,"9203",NA,"CRY1GR","D4",71,73,40964,5,NA,"0",0,2003-04-09,"dead","D",1,"A",15804
12287,12287,"9204",NA,"GOM1QU","D4",71.5,73,40972,5,19,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12288,12288,"9206",NA,"GYNOAX","D4",70,73,40980,5,NA,"0",0,2003-04-09,"dead","D",1,"D",15804
12289,12289,"9207",NA,"STREEL","D4",72,72.5,40988,5,NA,"0",0,2003-04-09,"alive","Z",1,"A",15804
12290,12290,"9208",NA,"STREEL","D4",72,72.4,40996,5,NA,"0",0,2003-04-09,"dead","D",1,"D",15804
12291,12291,"9209",NA,"GOM1QU","D4",72.5,74,41004,5,NA,"0",0,2003-04-09,"missing","K",1,"M",15804
12292,12292,"9210",NA,"GARCGR","D4",73.2,73.5,41012,5,NA,"0",0,2003-04-09,"missing","K",1,"M",15804
12293,12293,"9212",NA,"DACRRO","D4",72,75.1,41020,5,25,"1.3",1.3,2003-04-07,"alive","P",1,"A",15802
12294,12294,"9213",NA,"IXONIC","D4",72,75.5,41028,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12295,12295,"9214",NA,"MACACO","D4",72,76.5,41036,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12296,12296,"9216",NA,"ARDICO","D4",70.8,78.8,41044,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12297,12297,"9217",NA,"POLYCA","D4",71.3,79.7,41052,5,36,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12298,12298,"9218",NA,"GYNOAX","D4",76.1,75,41060,5,146,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12299,12299,"9219",NA,"GIROPA","D4",76.3,76.5,41068,5,34,"1.3",1.3,2003-04-07,"alive","A",1,"A",15802
12300,12300,"9220",NA,"UROPHI","D4",77.3,76.8,41076,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12301,12301,"9221",NA,"UROPHI","D4",78,76.8,41084,5,36,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12302,12302,"9222","1","GLUTWA","D4",79,76.8,41092,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12303,12303,"9223",NA,"PTE1EC","D4",78.8,76.5,41100,5,59,"1.3",1.3,2003-04-07,"alive","L",1,"A",15802
12304,12304,"9224",NA,"UROPHI","D4",78.8,76.5,41108,5,80,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12305,12305,"9225",NA,"UROPBL","D4",79.5,79.8,41116,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12306,12306,"9226",NA,"SANTAP","D4",79,75.3,41124,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12307,12307,"9227",NA,"SANTAP","D4",78.5,75.3,41132,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12308,12308,"9228",NA,"AAAAAA","D4",75,75,41140,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12309,12309,"9229",NA,"STREEL","D4",79.1,74.9,41148,5,NA,"0",0,2003-04-07,"missing","K",1,"A",15802
12310,12310,"9230",NA,"GLUTWA","D4",79.2,74.9,41156,5,23,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12311,12311,"9232",NA,"UROPHI","D4",79,73.2,41164,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12312,12312,"9233",NA,"UROPHI","D4",76.9,73.5,41172,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12313,12313,"9234",NA,"GYNOAX","D4",77.5,73.5,41180,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12314,12314,"9236",NA,"XANTEU","D4",77.5,72.4,41188,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12315,12315,"9237",NA,"KOOMMA","D4",77.3,72,41196,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12316,12316,"9238",NA,"SANTAP","D4",78.2,71.3,41204,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12317,12317,"9239",NA,"XYLOMA","D4",79.8,71.3,41212,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12318,12318,"9240",NA,"CYATRA","D4",78.8,69,41220,5,15,"1.3",1.3,2003-04-07,"alive","L",1,"A",15802
12319,12319,"9241",NA,"STREEL","D4",79.9,68,41228,5,29,"1.3",1.3,2003-04-07,"alive","L",1,"A",15802
12320,12320,"9243",NA,"GIROPA","D4",78,66.9,41236,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12321,12321,"9244",NA,"STREEL","D4",77.5,67,41244,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12322,12322,"9245",NA,"GYNOAX","D4",78,66.2,41252,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12323,12323,"9246",NA,"GYNOAX","D4",79,66.2,41260,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12324,12324,"9247",NA,"PENTLA","D4",77.5,66,41268,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12325,12325,"9248",NA,"SANTAP","D4",79,67.5,41276,5,27,"1.3",1.3,2003-04-07,"alive","L",1,"A",15802
12326,12326,"9249",NA,"GYMNFO","D4",77.4,67.5,41284,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12327,12327,"9250",NA,"GYNOAX","D4",77.2,67,41292,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12328,12328,"9251",NA,"IXONIC","D4",77.5,67.5,41300,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12329,12329,"9252",NA,"GYNOAX","D4",77.5,64.9,41308,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12330,12330,"9253",NA,"BACCSU","D4",78.5,62.5,41316,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12331,12331,"9254",NA,"EUGELO","D4",78,62.5,41324,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12332,12332,"9255",NA,"SANTAP","D4",77,62.5,41332,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12333,12333,"9256",NA,"BACCSU","D4",79.5,60.8,41340,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12334,12334,"9257",NA,"STREEL","D4",78.5,60.9,41348,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12335,12335,"9258",NA,"UROPHI","D4",76.5,61.2,41356,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12336,12336,"9259",NA,"MEMECA","D4",76,61.1,41364,5,NA,"0",0,2003-04-07,"missing","K",1,"M",15802
12337,12337,"9260",NA,"POL2KI","D4",76.5,61,41372,5,NA,"0",0,2003-04-07,"dead","D",1,"D",15802
12338,12338,"9683",NA,"BEILMA","D4",71.2,60,41380,5,NA,"0",0,2003-04-08,"missing","K",1,"M",15803
12339,12339,"9684",NA,"TIMOWA","D4",71.5,60.4,41388,5,NA,"0",0,2003-04-08,"missing","K",1,"M",15803
12340,12340,"9685",NA,"GYNOAX","D4",71.5,61,41396,5,NA,"0",0,2003-04-08,"missing","K",1,"M",15803
12341,12341,"D4-23618",NA,"KOOMMA","D4",74.3,66.2,41556,5,60,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12342,12342,"D4-23619",NA,"BACCSU","D4",74.9,72,41564,5,24,"1.3",1.3,2003-04-09,"alive",NA,1,"A",15804
12343,12343,"D4-23623",NA,"GIROPA","D4",78.5,73.5,41596,5,NA,"0",0,2003-04-07,"broken below","B",1,"A",15802
12344,12344,"D4-23695",NA,"ARDICO","D4",65.8,78.4,41740,5,25,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12345,12345,"D4-23697",NA,"XYLOMA","D4",65.8,69.4,41756,5,28,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12346,12346,"D4-23698",NA,"GIROPA","D4",69.7,65.1,41764,5,36,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12347,12347,"D4-23699",NA,"CALOWA","D4",60.2,65.8,41772,5,18,"1.3",1.3,2003-04-07,"alive",NA,1,"A",15802
12348,12348,"D4-23768",NA,"CARABR","D4",71.1,60,41780,5,91,"1.3",1.3,2003-04-08,"alive",NA,1,"A",15803
12349,12349,"9680",NA,"SANTRU","F4",112.1,60.5,63671,5,NA,"0",0,2003-04-08,"missing","K",1,"A",15803
12350,12350,"9682",NA,"BACCSU","F4",111.3,60.2,63677,5,NA,"0",0,2003-04-08,"missing","K",1,"A",15803
12351,12351,"12844",NA,"STREEL","D5",63.7,84.1,41860,5,215,"1.3",1.3,2003-06-19,"alive","A",1,"A",15875
12352,12352,"12845",NA,"ARTOLA","D5",62.5,83,41868,5,NA,"0",0,2003-06-19,"broken below","B",1,"A",15875
12353,12353,"12846",NA,"EUGELO","D5",64,84.5,41876,5,27,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
12354,12354,"12847",NA,"GLYCCH","D5",64.9,84.5,41884,5,NA,"0",0,2003-06-19,"missing","K",1,"M",15875
12355,12355,"12848",NA,"SYMPFA","D5",63.5,84.8,41892,5,NA,"0",0,2003-06-19,"missing","K",1,"M",15875
12356,12356,"12849",NA,"LITHEW","D5",62.4,83.6,41900,5,NA,"0",0,2003-06-19,"missing","K",1,"M",15875
12357,12357,"12852",NA,"APORMQ","D5",60.5,85.3,41908,5,20,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
12358,12358,"12853",NA,"CALOWA","D5",61,85.5,41916,5,18,"1.3",1.3,2003-06-19,"alive","L",1,"A",15875
12359,12359,"12854",NA,"STREEL","D5",61.2,85.2,41924,5,14,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
12360,12360,"12855",NA,"GLYCCH","D5",62.3,85.8,41932,5,16,"1.3",1.3,2003-06-19,"alive","P",1,"A",15875
12361,12361,"12856",NA,"APORMQ","D5",61.5,87,41940,5,NA,"0",0,2003-06-19,"missing","K",1,"M",15875
12362,12362,"12857",NA,"PSYCS1","D5",62.3,87.1,41948,5,27,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
12363,12363,"12860",NA,"STREEL","D5",61.2,89.5,41956,5,NA,"0",0,2003-06-19,"dead","D",1,"D",15875
12364,12364,"12864",NA,"APORMQ","D5",60.5,93.4,41964,5,58,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
12365,12365,"12865",NA,"ALANEB","D5",62.2,92.5,41972,5,NA,"0",0,2003-06-19,"missing","K",1,"M",15875
12366,12366,"12866",NA,"AAAAAA","D5",62.5,93.2,41980,5,16,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
12367,12367,"12867",NA,"ARDICO","D5",60.8,93.8,41988,5,NA,"0",0,2003-06-19,"dead","D",1,"D",15875
12368,12368,"12868",NA,"ARDICO","D5",60.6,94,41996,5,11,"1.3",1.3,2003-06-19,"alive","L",1,"A",15875
12369,12369,"12869",NA,"PAYEMA","D5",61.2,97.2,42004,5,NA,"0",0,2003-06-19,"dead","D",1,"D",15875
12370,12370,"12870",NA,"EUGEPN","D5",60,96.3,42012,5,48,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
12371,12371,"12871",NA,"EUGECL","D5",61.5,98.5,42020,5,23,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
12372,12372,"12872",NA,"IXORPE","D5",62,97.4,42028,5,13,"1.3",1.3,2003-06-19,"alive",NA,1,"A",15875
